"Dera.Ghazi.Khan.to.Gujrat","Dera.Ghazi.Khan.to.Multan","Dera.Ghazi.Khan.to.Rahim.Yar.Khan","Gujrat.to.Dera.Ghazi.Khan","Gujrat.to.Multan","Gujrat.to.Rahim.Yar.Khan","Hirat.to.Kabul","Kabul.to.Tehran","Multan.to.Dera.Ghazi.Khan","Multan.to.Gujrat","Multan.to.Rahim.Yar.Khan","Quetta.to.Karachi","Rahim.Yar.Khan.to.Dera.Ghazi.Khan","Shiraz.to.Tehran","Sukkur.to.Karachi","Tehran.to.Kermanshah","Turbat.to.Karachi","Turbat.to.Sukkur"
0.783290695674867,0,0.498763654013806,0,0,0,0.625382488969072,0,0,3.28085181747732,0,2.09633158527708,0,0,0,0.20694238694418,0,0
0.646127503233122,0,0.324264395159849,0,0,0,0.328154928148791,0,0,2.82333802962976,0,2.10562952494489,0,0,0,0.179733699804933,0,0
1.13487772343414,0,0.588675957922079,0,0,0,0.357028988414646,0.563174585231199,0,2.29746356592412,0,6.72141226956062,0,0,0,0.239081040020012,0,0
0.99813114323489,0,0.373382113591582,0,0,0,0.253022555100859,0,0,2.59166724296867,0,3.88922187594308,0,0,0,0.296587369798217,0,0
0.55637683154489,0,0.368165585303799,0,0,0,0.452132361544385,0,0,6.83746477661101,0,2.84194830280919,0,0,0,0.175402764004259,0,0
0.456820387664641,0,0.360332775346459,0,0,0,0.393367000639413,0,0,3.98934827480177,0,2.21227817474973,0,0,0,0.189779666567833,0,0
0.714039144484818,0,0.290763756866505,0,0,0,0.412069176339473,0,0,3.7878650727657,0,0.671558103722061,0,0,0,0,0,0
0.878574131431061,0,0.322828953696963,0,0,0,0.249716648365506,0,0,2.41115040721008,0,0.309850927626322,0,0,0.337790135093124,0,0,0
0.505845215773725,0,0.370458475824223,0,2.12575070345888,0,0.243887323009716,0,0,2.34659283515726,0,0.632465229659428,0,0,0.63510156539099,0,0,0
0.397727227687739,0,0.159385439676557,0,1.55940517721605,0,0.196364323677939,0,0,2.75832431857149,0,0.727990830953261,0,0,0,0.490424055297517,0,0
0.37030730537188,0,0.354636509212725,0,0.94662226547295,0,0.0766277550013936,0,0,4.45294534366079,0,2.63135181313364,0,0,0,0.588997625011288,0,0
0.256390306022841,0,0.436934844190768,0,0.876585490630782,0,0.0661435726280071,0,0,3.4868096445232,0,1.65138741018536,0,0,0,0.800906355753851,0,0
0.112435873057283,0,0.774020361937993,0,0,0,0.038040312880971,0,0,3.4393277591464,0,1.70251095342776,0,0,0,1.0134354907447,0,0
0.241838282435907,0,0.455681165206101,0,0,0,0.018408466955395,0,0,3.01604207886547,0,2.68846980607418,0,0,0,1.08766906209326,0,0
0,0,0.662089095456196,0,0,0,0.016232270949422,0,0,2.97816317304619,0,2.58139733343299,0,0,0,0.911401415305706,0,0
0.475701259928854,0,0.731305515476005,0,0,0,0.0115749548364778,0,0,2.26454116948793,0,3.49298776886205,0,0,0,0.933009647196812,0,0
0.430975685553603,0,0.818536008115082,0,0,0,0,0.237458823382349,0,0.959875824280477,0.146766091230551,2.93689682118316,0,0,0,1.27628176144252,0,0
0.337725237382669,0,0.444238667200797,0,0,0,0,0,0,0.808842502812924,0,3.93249162312237,0,0,0,0.968103974446083,0,0
0.423273365280258,0,0.666735626303741,0,0,2.4878565545936,0,0,0,0,0,2.31601025842673,0,0,0,1.46080872068438,0,0
0.332093202118493,0,0.637079406820303,0,0,0,0,0,0,0,0,2.51587758740009,0,0,0,0.817322392841002,0,0
0.37020311813991,0,0.690039824906168,0,1.81645262252291,0,0,0,0,0,0,3.56816147293308,0,0,0,0.239122247228417,0,0
0.250513436604814,0.620509176061351,1.42484231413366,0,0,0,0.100860183875478,0.467839829568214,0,0,0,4.97599144521367,0,0,0,0,0,0
0,0,1.299020981624,0,0,0,0.100898138303372,0.636120314568552,0,0,0,6.73322266265975,0,0,0,0,0,0
0,0.539844841792501,1.1760421614082,0,0,0,0,0,0,0,0,3.97358284745297,0,0,0,0,0,0
0,0.470479556946919,1.11681031944309,0,0,0,0,0,0,0,0,3.61547117430314,0,0,0,0,0,0
0,0.557212716122549,1.3816932540039,0,0,0,0,0,0,0.709087414856546,0,3.17085554822388,0,0,0,0,0,0
0,0.57373702507961,0.970560365976613,0,0,0,0,0,0,1.40177199319134,0,4.16273519276087,0,0,0,0,0,0
0,0.224535432369158,1.50903690710186,0,2.30333944769932,0,0,0,0,0.612423954875428,0,2.6901395245385,0,0,0,0,0,0
0,0,0.86126814490929,0,1.36493063736592,0,0.0945792888488055,0,0,2.77912150052667,0,2.73298861735065,0,0,0,0,0,0
0,0,1.00759173562615,0.45408549916666,1.03011932818873,0,0.0626545941505387,0,0,2.31056188524332,0,1.02298361905891,0,0,0,0,0,0
0,0,1.04450975164093,2.23407658335166,0.770301718347896,0,0,0,0,2.87119371535502,0,1.51591231332743,0.416454358984745,4.63762490123021,0,0,0,0
0,0,0.595271273233483,2.96604308159381,0.708562884260749,0,0,0,0,1.83857123590272,0,1.49019776300723,0,2.52757972293629,1.03508515084491,1.53063752147042,0,0
0,0,0.578478234161884,1.52922459041138,0.6010815196031,0,0,0,0,1.95770620657301,0,1.27034966157261,0,1.32380712596003,0,0.632281557013004,0,0
0,0,0.244003460652569,1.95827989334572,1.04302556164734,0,0,0,0,1.76112858438142,0,1.47628919907666,0,1.45279997068489,0,0.463120884818326,0,0
0.710988758207527,0,0.304744174946207,1.05538138273901,1.9698785876255,0,0,0,0,2.24100747654969,0,2.01284583398441,0,1.37965584116341,0,0.705080693821704,0,0
0.409576546940764,0,0.27404684919094,1.0557670079712,1.82467437332712,0,0,0,0,2.14006425748332,0,1.3181532138249,0.396984259144739,1.48868365114621,0,1.39728799225593,0,0
0.378461314596851,0,0.259897642129603,0.914029565751516,1.21933526762256,0,0,0,0,1.12285434294858,0,0.98027556835407,0.450732073265544,0.495022745878896,0,1.06709091390468,0,0
0.306144610960789,0.719566694669147,0,0,0.631048494899747,1.19325176851008,0,0,0,0.699651280891329,0,2.11744839384674,0.304163335950744,0,0,0,0,0
0.208844750087912,0,0,0.304113111472738,1.35547126496888,1.35489145141343,0,0,0,0.587460263652858,0,0.941914729842354,0,0,0,0,0,0
0.322890848492221,0,0,0,1.2843184571309,2.24483333234833,0,0,2.25514570296873,0.40595098315456,0,0.759568591990293,0,0,0,0,0,0
0.389482204323804,0,0,0,1.20926307513475,1.60767852088378,0,0,1.5598343982255,0,0,0.565043322104939,0,0,0,0,0,0
0.462470155231358,0,0,0,0,1.61990180495514,0,0.259941982288664,1.64873294480722,0,0,0.562701566025067,0,0,0,0.670684457197908,0,0
0.743810948268981,0,0,0,0,1.34326566646301,0,0.497425960938636,2.00413379528527,1.05038741529425,0,0.692376743565425,0,0,0,0.485986939889168,0,0
0,0,0,0,0,1.37106098566938,0,0,2.39770600795975,0.611494942851908,0,0.444397604624124,0,0,0,0,0,0
0,0,0,0,0,0,0,0.51678572145877,1.37187872456237,0.477475687194663,0,1.51917743056353,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.779462475541984,0.706885200054979,0,1.24343067172204,0,0.149020573815517,0,0,0,0
0,0,0,0,0,0,0,0,0.828364754082893,0,0,1.21428791746025,0,0,0,0,0.151865130393655,0
0,0,0,0,0,0,0,0,1.27953902375779,0,0,1.83831278351543,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.860058711718924,0,0,1.0869077182415,0.182792669387729,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.33931893299857,0.411984473596129,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.07413101441662,0.511060415796417,0,0.283192739206338,0.431564859118646,0,0
0,0,0,0,0.585330533061285,0,0,0,0,1.07471429795901,0,0.981275099934081,0.817653453248282,0,0,0.845309849013763,0,0
0,0,0,0,0.586988923751234,0,0,0,0,0,0,3.39049316786809,0.8489446183346,0,0,0.733976800521596,0,0
0,0,0,0,1.58561081220217,0,0,0,0,0,1.43146935970941,2.6980739678158,0.523421040718053,0,0,0.300208255309462,0,0
0.427515338552328,0,0,0,1.94473431749254,0,0,0,0,0,1.56488411450841,1.12537515488184,0.474067960152329,0.0568820255479476,1.42392301800487,0,0,0
0,0,0,0,1.62756599140077,0,0,0,0,0,0.83445737482106,2.00714878100832,0.392256675058502,0.112193420162785,0,0,0,0
0,0,0,0,2.32370452299731,0,0,0,0,0,0.958132202198198,3.32493049312978,0.505972696477386,0.0925684633298784,0,0,0,0
0,0,0,0,0.930885406117363,0,0,0,0,0,1.45165895854166,2.21063112230518,0.397982286562051,0.0557390417862948,0,0,0,0
0,0,0,0.806422217165105,0.828167893174517,0,0.242120285162923,1.47864901052821,0,0,1.20930418175479,1.75196055157745,0.342903938703179,0.0587954950292577,0,0,0,0
0,0,0,1.1194336711323,1.5731457877721,0,0.190276968049206,1.17049612506725,0,0,2.46429129907405,2.29583325773255,0,0.0331502962113638,0,0,0,0
0,0,0,0.860189514689531,1.96698989879664,0.762946707898597,0.356929874329002,1.00279041305742,0,0,2.56967614750702,4.93090731815423,1.88605823023917,0.0105475025737016,0.625859357991511,0,0,0
0,0,0,1.52733853492594,1.49204743252876,0,0.473988615724584,0.530969431419704,0,0,2.05988210708466,3.6383790316192,1.08183558517799,0.0158849443102755,0.377943718021863,0,0,0
0,0,0,0.779481469495404,1.14167815004831,0,0.455584559047732,0.839581503931224,0,0,2.98233308107222,5.96649073920144,0,0.0225222004019007,0.513542409663029,0,0,0
0,0,0,1.08181713981033,0,0,0.444382994892619,0.636798904292872,0,0,1.77163421175868,8.88380051637308,0,0.0298876127857356,1.97139846238786,0,0,0
0,0,0,1.42577646027767,0,0,0.470211023988346,0.333796253576001,0,0,1.77882883474127,5.26433362805276,0,0.0452301062737476,3.17487927840004,0,0,0
0,0,0,3.75640716083184,0,0,0.461284374654918,0.147254337087137,0,0,2.2056353958077,2.35823581459679,0,0.0247684038169003,4.195118277475,0,0,0
0,0,0,3.33087406829152,0,2.87954089456642,0.252107371546713,0.227500357369512,0,0,1.39927342400382,0.729384463260144,0,0,3.45063065156052,0,0,0
0,0,0,5.75231027103914,0,1.47420060696993,0.35352120195773,0.361182606740632,0,0,2.82478602682903,0.426318600027927,0,0,2.12922703719835,0,0,0
0,0.00688976317747876,0,6.49142212219715,0,1.43228444170666,0.723533929242827,0,0,0,0,0.674697523985938,0,0,0.530577305008542,0,0,0
0,0,0,3.15153551930567,0,1.4224202637393,0.356366882371982,0.147569145318972,0,0,0,0.665959818191759,0,0.0658625183703805,0,0,0,0
0,0,0,0,0,3.30854527844692,0.415025355658944,0.264716627900766,0,0,0,1.14126708471646,0,0,0,0,0,0
0,0,0,0,1.64276825663642,2.30397047368225,0.489613407057033,0,0.763495770571783,0,0,1.4499901258794,0,0,0,0,0,0
0,0,0,0,2.81262159718219,1.26307122207242,0.492300050257642,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.17352902464767,1.16585787769869,1.25738829281896,0.406602454520051,0,0,0,0,1.78490877353366,0,0,0,0,0,0
0,0.00975679561088632,0,1.21349472105145,1.69961333635544,0.839369200921994,0.308400841861275,0,0,0,0,3.9973542475723,0,0,0,0,0,0
0,0.0100312588451475,0,0,0.986146392498361,0.535550562192483,0.412756333221696,0,0,0,0,2.7297016074989,0,0,0,1.33191796477847,0,0
0,0,0,0,1.0904770609787,0.447480272254722,0.371850445559255,0,0,0,0,1.25137923733137,0,0,0,0,0,0
0,0,0,1.88083340264574,0.805824772245076,0.734530470735924,0.474347751099821,0,0,0,1.93450174826048,1.19021203199998,0,0,0,0,0,0
0,0,0,0.911824311213029,0.817925806985061,0.965097130267494,0.543798673546515,0,0,0,0,1.41649237254082,0,0,0,0,0,0
0,0,0,0,0.959371780360998,0.603535164794843,0.688432072630489,0,2.96217194244616,0,0,2.87711734421004,0,0,0,0,0,0
0,0,0,0,2.84748150771256,0.804168312317378,0.941342126221792,0,3.0343443912447,0,0,2.51948947623351,0,0,0,0,0,0
0,0.0416687141471626,0,0,2.6161288309987,1.44475149243308,0.392334091321569,0,3.25246470633761,0,0,3.06829354792478,0,0,0,0,0,0
0,0.012181098948039,0,0,0.905487828520517,0.53564691897338,0.402855188464785,0,2.20842892286062,0,0,2.01212024124408,0,0,0,0,0,0
0,0,0,0.677040199515849,0.513243123231664,0.441159424677274,0.258008595943947,0,2.03873836274582,0,0,1.08383836161052,0,0,0,0,0,0
0,0,0,0.882075907850659,0.975239850671532,0.656039408856879,0.319631827841674,0,5.37101333404805,0,0,1.25517428903436,0,0,0,0,0,0
0,0,0,0.708836615489215,0.584516173225043,0.693075282454412,0.303245049920303,0,6.69682105067051,0,0,0.834707987610023,0,0,0,0,0,0
0,0,0,0,0.510171920552989,0.709716771139365,0.346346820719312,0,2.86380828495418,0,0,0.696090626857944,0,0,0,0,0,0
0,0,0,1.11866002271405,0.41408423558633,1.17312152379371,0.361424858977315,0,2.74685326961628,0,0,0.478766308344188,0,0,0,0,0,0
0,0,0,2.16576954295027,0.470859801297185,1.57511768571958,0.0712017679103153,0,0,0,0,0,0,0,0,0,0,0
0,0.0107551197576599,0.720214857821353,4.9301956694539,0.453385261938211,0.629326344389673,0.0568567219720506,0,2.57458296692305,0,0,0,0,0,0,0,0,0
0.500592134890152,0.00433837363456037,2.3148445415356,3.98790189987107,0.321758549907099,0,0.0396317897275492,0,0,0,0,0,0,0,0,0,0,0
0,0,3.47875734926628,2.69237303827746,0.561091218371934,0,0.0464601838326549,0,0,0,0,0,0,0,0,0,0,0
0,0,2.36097929612317,1.97075920190348,0.758226261478782,0,0.103580542593934,0,0,0,0,0,0,0,0,0,0,0
0,0,1.43205680935135,2.8862706053735,0.890901210565129,0,0.302014886404041,0,0,0,0,0,0,0,0,0,0,0
0,0,1.21339802038754,4.57775172522771,0,0,0,0,0,0,0,0.808635113033939,0,0,0,0,0,0
0,0,1.84089629434927,3.90931363384783,0,0,0,0,0,0,0,0.600629419021045,0,0,0,0,0,0
0,0,2.25516551552415,2.95985870237407,0,0,0,0,0,0,0,1.30939869233434,0,0,1.12526472637703,0,0,0
0,0,2.84036238996882,1.80793470065689,0,0,0,0,0,1.53196755297394,0,0.909539933238442,0,0,1.76159626755084,0,0,0
0,0,2.01928252398272,1.56899827462212,2.68169560465567,0,0,0,0,1.49881294714829,0,1.20305728643233,0,0.616255595487633,2.18171717418348,1.64275316645565,0,0
0,0,2.00907080969041,1.77937799497978,2.69182337580411,0,0,0,0,1.16230985059686,0,1.01832816844424,0,0.600082193113331,2.32448715697042,1.40038256309516,0,0
0,0,1.17494587231954,1.3729079165804,1.31989800802147,0,0,0,0,1.07640814930416,0,1.35254005528411,0,0.515267111389625,0.818279701338656,0.733490964479804,0,0
0,0,1.32749784450317,2.04486396582387,1.65628800949467,0,0,0,0,0,0,0,0,0.716282263400064,1.17937332347904,1.24259921473185,0,0
0,0,0.566742425938939,1.2687295745044,1.18378175486987,0,0,0,0,0,0,0,0,0,2.0975414747114,1.48972083180382,0,0
0,0,0.511634074550613,0.903702654897232,0.958561204417531,0,0.0372398608996467,0,0,0,0,0,0,0,3.10354673236095,0,0,0
0,0,0.836134456513142,0.747845777181403,1.06819512668171,0,0.0509044512117723,0,0,1.60382651529049,0,0,0,0,3.66415894044687,3.12996315721167,0,0
0,0,1.04282850981081,1.98323287716143,1.19662808731226,0,0.0341173936387676,0,0,0,1.13214517031608,0,0,0,4.9746768019926,5.28948146665675,0,0
0,0,0.77026710833283,0.86271699052688,1.02676446341466,0,0.189052248625233,0,0,0,2.18653998615016,0,0,0,2.90009928614544,0,0,0
0,0.010640366051648,1.64871719978561,0.551406019396662,0,0,0.252060607065467,0,0,0,3.87214702900523,0,0,0,3.15622272399313,0,0,0
0,0.00533797746258433,1.09766903696948,0,0,0,0.413613991695748,0,0,0,2.9319737576448,0,0,0,5.03021102098548,0,0,0
0,0.0061737976102768,1.3655807046325,0,0,0,0.470043375486665,0,0,0,2.03938474267239,0,0,0,5.0447767790944,0,0,0
0,0.0113473556043533,0.950614687332152,0,0,0,0.474867286212078,0,0,0,0,0,0,0,2.48384111602651,0,0,0
0,0.013601511563841,1.20596326287308,0,0,0,0.349350685008153,0,0,0,0,0,0,0,4.3645854472816,0,0,0
0,0.00534251188325549,0.846835973012202,0,0,0,0.233036163351322,0,0,0,0,0,0,0,3.70592631484098,0,0,0
0,0.00419788599779993,0.600561145988748,0,0,0,0.254359987289512,0,0,0,0,0,0,0,2.37500641128521,0.509348770837506,0,0
0,0,0.48510436999281,0,0,0,0.28917932418497,0,0,0,0,0,0,0,1.42287332600998,1.17463235209827,0,0
0,0,0.311334941740922,0,0,0,0.517451121158927,0,0,0,0,0,0,0,1.07927015154561,1.84755800900002,0,0
0,0,0.693999600612645,0,0,0,0.463479044098172,0,0,0,0,0,0,0,1.23706516719984,2.0950481091002,0,0
0,0,0.796913410534211,0,0,0,0.251459479706161,0,0,0,0,0,0,0,1.25156198682275,2.51624320487436,0,0
0,0,1.05821373160841,0,1.74207901761294,0,0.386886365900881,0,0,0,0,0,0,0,1.09982496314046,3.25283101460333,0,0
0,0,0.415467984161738,0,0,0,0.146001698411503,0,0,0,0,0,0,0,0.473186387365764,1.48977454134058,0,0
0,0,0.555179588730907,0,0,0,0.252555649587281,0,0,0,0,0,0,0,1.04596739228228,1.83655007230289,0,0
0,0,0.972564928446233,0,0,0,0.260699876891754,0.527436781090018,0,0,0,0,0,0,0.577771880109899,2.51748822928109,0,0
0,0,0.711742511503761,0,0,0,0.159089279225704,0.850909260536636,0,0,0,0,0,0,0.517869725988717,1.57960868003457,0,0
0,0,0.830725462011629,0,0,0,0.248250787691308,1.06163271774059,0,0,0,0,0,0,0,1.53289893167909,0,0
0,0,0.621832850040766,0,0,0,0.2519874744751,1.39991450936071,0,0,0,0,0,0,0,1.61172505712654,0,0
0,0,1.14342780334431,0,0,0,0.241833664230895,0.836614915610823,0,0,0,0,0,0,0,1.63380351202424,0,0
0,0,1.03298654714961,0,0,0,0.202659264517092,0.688877665848063,0,0,0,0,0,0,0,1.40407018882358,0,0
0,0,1.03439577765882,0,0,0,0.309706716459422,0.719515969997101,0,0,0,0,0,1.06158457178138,0,1.01890272750975,0,0
0,0,2.40220056824458,0,0,0,0.214334481392657,1.26704533778057,0,0,0,0,0,1.10283861512221,0,1.41706128192961,0,0
0,0,1.70103261479113,2.42043265960295,0,0,0.558803238925101,1.11226929394659,0,0,0,0,0,0,0,3.79417777902686,0,0
0,0,4.07362341595007,2.51750480496809,0,0,0.42692757885699,0.716906905057442,0,0,0,0,0,0,0,0,0,0
0,0,1.80824717123792,0,0,0,0.560410803390298,0.99503013200876,0,0,0,0,0,0,0,0,0,0
0,0,3.40675811754195,0,0,0,0,1.12723749844077,0,0,2.00902097145678,0,0,0,0,0,0,0
0,0,2.20095769466239,0,0,0,0,0,0,0,0,0,1.77042395107202,0,0,0,0,0
0.704906232524995,0,1.91050253021814,0,0,0,0.371796431761248,0,0,0,0,0,1.28483956098951,0,0,0,0,0
0.648560492559029,0,1.86307856503838,0,0,0,0.342633863964485,0,0,0,0,0,2.08918006187116,0,0,0,0,0
0,0,2.24277134493843,0,0,0,0.417780442589646,0,0,1.99470027302547,0,0,0.757203461256057,0,0.250542839482744,0,0,0
0,0,4.49666006820511,0,0,0,0.339239833312312,0,0,2.40217921491246,0,0,1.08922794375601,0,0.259865407299249,0,0,0
0,0,2.87847580945774,0,0,0,0.586008808138706,0,0,2.74072161467015,0,0,3.43029751338051,0,0,0,0,0
0,0.914802782798265,3.12179896730316,0,0,0,0.458005208679324,0,0,1.25909824645065,0,0,2.09922283477089,0,0,0,0,0
0,1.11238648999301,2.77116600352733,0,0,0,0.571202575050767,0,0,0.774160854897203,0,0.0898153006061297,2.60586684819318,0,0,0,0,0
0,0.697548880682113,1.87437457276496,0,0,0,0.565994718583468,0,0,1.99448298854747,0,0.170432274022055,1.95083463984711,0,0,0,0,0
0,0.62644949095232,0.980776675011366,0,0,0,0.508083614319577,0,0,2.05708123567615,1.53123113088276,0,1.97533791666625,0.460994420959465,0,0,0,0
0,0.347511053316748,0,0,0,0,0.384780310391461,0.606252419273297,0,1.14219561168927,1.26482050332226,0,1.08616324266218,0.505061129399588,0,0,0,0
0,0.595814192800036,0,0,0.207323837354294,0,0.516564085116,0,0,1.65615471551826,0,0,0.95850986557744,0.625762434272891,0,0,0,0
0,0.45893766882796,0,0,0,0,0.34931812996869,0,0,1.58399493855454,0,0,0.991940686615423,0,0,0,0,0
0,0.58932100145368,0,0,0,0,0.294194641003778,0,0,0.903867651182778,0.447295269713838,0,1.53817156729714,0,0,0,0,0
0,0.739509754223617,0,0,0,0,0.286944846924837,0,0,1.35012297691606,0.555026271272652,0,1.18844743244101,0,0,0,0,0
0,0.41306424421207,0,0,0,0,0.310707925846488,0,0,3.09686768199458,0.707205614143718,0,0,0,0,0.724506115862188,0,0
0,0.572547461233261,0,0,0,0,0.624314829451858,0,0,1.47313037420935,0.811202224672118,0,0,0,0,0,0,0
0,0.448869980699264,0,0,0,0,0.512751719121357,0,0,2.37421266067187,0.988251075395346,0,0,0,0,0,0,0
0,1.03306036427009,0,0,0,0,0.476029700544859,0,0,1.42779955444438,1.00816777824348,0,0,0,0,0,0,0
0,0.952344694420531,0,0,0,0,0.376928420330651,0,0,0.721516347202213,1.31282699482904,0.401250590703424,0,0,0,0,0,0
0.949413072612261,0.613793484800232,0,0,0,0,0.463294168587183,0,0,0.691146983877223,1.59628665047136,0.191988662776945,2.10290902373849,3.9619500617448,0,0,0,0
1.33850281430904,0.638058232458372,0,0,0,1.3503573781636,0.473129601608856,0,0,0,0,0.55915468726485,1.11752745044565,4.51041708825409,0,1.59672297239196,0,0
1.30719818744307,0.394252611755754,0,0,0,0,0,0,0,0,0,1.45245368207891,0.680441887667384,2.88070719186249,0,1.34318316647739,0,0
1.40655016673832,0.300564326375949,0,0,0,1.71995614659397,0,0,0,0,0,0.95331232915949,0,1.503824156731,0,1.27359777666408,0,0
1.17631807620281,0.28016709194159,0,0,0,1.47470415411244,0,0,0,0,0,0.660391892464983,0,0.598441055580093,0,0.768789778984475,0,0
0.643901007391115,0.236989065419154,0,0,0,2.04983109714162,0,0,0,0,0,1.06681948337834,0,0.611111410245783,0,0.707596510195149,0,0
0.513556826361897,0.311388450407511,0,0,0,3.15549636963599,0,0,0,0,0,1.15316424051024,0,0.701349565683956,0,1.40174649975964,0,0
0.794418744274475,0.194442415586963,0,0,0,3.78098371825922,0,0,0,0,0,1.46721775503281,0,0.583228318694416,0,1.36997366397861,0,0
1.00124478240119,0.215482130911349,0,0,0,1.38891442856622,0,0,0,0,0,1.3759214330932,0,1.0974453653777,0,1.3451128181762,0,0
1.98204168893172,0.213811031799132,0.180058866370063,0,0,1.64015240653185,0,0.871360070639022,0,0,1.27069817333658,1.14114822356111,0,0,0,0.949219642913482,0,0
1.97159117086859,0.212856731744947,0.145655663166022,0,0,2.32084892968691,0,0.697957664178045,0,0,0.96554938740466,2.83123812609381,4.65505678976044,0,0,0,0,0
1.97985150714919,0.608765295236507,0.119376823350151,0,0,2.27421289182433,0,0,0,0,1.70916774829317,2.14109484990105,0,1.85239721754862,0,0,0,0
1.33416328078501,0.390521070589627,0.12094983233963,0,0,2.55433444054837,0,0,0,0,0,1.67822773658577,0,1.20596596826797,0,0,0,0
1.41532511787292,0.89406306422407,0,2.48102875242262,0,2.21548738403659,0,0,0,0,0.595172047271983,1.01573052951452,0,2.18963394041682,0,0,0,0
1.31226906057102,1.31042656864801,0,5.39391030312322,0,1.68022167353993,0,0,0,0,0.667275089379934,1.26084401059328,0,1.73930110287692,0,0,0,0
1.82841018289879,0.305235501176965,0,1.70651439754865,0,0,0,0,0,0,1.09498590996587,2.40745465535001,0,0.905591435941549,0,0,0,0
0.758625465998592,0.292738186332894,0,0,0,0,0,0,0,0,2.11198716394741,4.24319835019237,0,0.690037288508212,0,0,0,0
0.640886007942651,0.29795059946898,0,0,0,0,0,0,0,0,2.83037843289581,2.64252553242028,0,0.925628072321097,0,0,0,0
0.113509689674046,0.401088385956769,0,0,0,0,0,0,0,0,3.78207293571949,1.7581551125647,0,0.706299883774317,0,0,0,0
0,0.565050924639107,0,0,0.370236489853206,0,0,0,0,0,3.46573560700657,1.22033269521085,0,1.09526585641538,0,0,0,0
0,0.96984017720948,0,0,0,1.67654061234908,0,0,0,0,2.92597171387713,2.83052670314682,0,1.15304190666314,0,5.45025415994744,0,0
0.0416694072876073,1.70380183244925,0,0,0.242939340213844,1.74193666448614,0,0,0,0,0,1.13668977740705,0,1.38704481702976,0,2.55495999968624,0,0
0,1.77982704022085,0,0.487831713406584,0,0.966672401980887,0,0,0,0,0,1.1362889803583,0,0.971475956169794,0,0,0,0
0,2.74455399257394,0,0.426786276000587,0,0.403316215891364,0,0,0,0,0,1.7816053532725,0,0.583669317619912,0,0,0,0
0,2.51607016021428,0,0.751030236661859,0,0.403848303164601,0,0,0,0,0,1.57983630460726,0,0.98911627461068,0,0,0,0
0,1.31339596873579,0,1.23106663494423,0,0.378891437148771,0,0,0,0,0,2.51573681274022,0,1.37394021731659,0,0.629242804512059,0,0
0,1.67920469025336,0,2.37827180534384,0,0.608815866246919,0,0,0,0,0,2.49472383843687,0,0.774315527789978,0,0.874447124411689,0,0
0.203005961637981,0.976169529185006,0,0.654356069009859,0,1.83775701784721,0,0,0,0,0,2.75365907422216,0,0.446435535052094,0,0.57397476542451,0,0
0.305939732470024,0.640892119275352,0,0.906075173287793,0,2.00312911400025,0,1.63567794707325,0,0,0,2.23357842797658,0,0.426686793482063,0,0.446915116045313,0,0
0.332120396191799,0.595603535741716,0,0.993102091277984,0,1.40709001464436,0,1.11257174861793,0,0,0,1.29050832242427,0,0.161259319672732,0,0.647441687807513,0,0
0,0.575007207443516,0,0,0,1.62444972214245,0,1.34857628304627,0,0,0,1.82703828096397,0,0.146510418307523,0,0.541755565576634,0,0
0,1.46170222539074,0.205570312651925,0,0,2.26226630264165,0,1.09919564024958,0,0,0,2.06815944893443,0,0,0,1.00558823626141,0,0
0,1.28524547109497,0,1.59690431917355,0,2.9981713217414,0,1.70926937217716,0,0,0,0.759770382761909,0,0,0,1.02898249681389,0,0
0,1.42262242411914,0,0,0,1.42759436385991,0,1.25817495468087,0,0,0,0.795599499011231,0,0,0,0.558855527737234,0,0
0,0.733385251260824,0,0,0,0.503737258858885,0,1.52759174087815,0,0,0,1.55804340198814,0,0,0,2.17402113922392,0,0
0,0.639830384050815,0.127340396656896,0,3.51854758713162,0.328166606020245,0,1.26782123204157,0,0,0,6.66568844812634,0,0,0,2.87746067006063,0,0
0.542754404994389,0.69754603703589,0.214125927959898,0,0,0.605566195901258,0,1.14162717280146,0,0,0,3.26360431735619,0,0.0707391695166107,0,4.22850824439307,0,0
1.14937938041382,0,0.610125810211288,0,0,0,0,3.14743133640642,0,0,0,2.43389546573099,0,0.0318381560046107,0,1.29425692144389,0,0
1.11138735132602,0.593835724235961,0.693401925509399,0,0,0,0,1.03685702334358,0,0,0,4.28347839023648,0,0,0,1.84404128702991,0,0
0.921896891051511,0.810224883561171,1.07084784765779,0,0,0,0,1.28722166748137,0,0,0,6.25042578709581,0,0,0,1.51820367609553,0,0
0.341738472180196,0.661456614715104,2.01452261791157,0,0,0.454382934234447,0,0,0,0,0,1.50045839171867,0,0,0,1.99457141764529,0,0
0.635149380005269,1.05679649746819,0,0,0,0.365739539488565,0,0,0,0,0,2.24251505957957,0,0,2.65162979261823,4.61631942448949,0,0
0.432766215867335,1.81281587381548,0,0,0,0,0,0,0,0,0,1.21883503997301,0,0,2.05478543498588,4.40422712527373,0,0
0.488248462577092,0.898243867032472,0,0,0,0,0,0,0,0,0.715660086680632,1.76186366277996,0,0,2.09004577614583,2.51834996025508,0,0
